user_id,watch_ratio,weekly_minutes,login_days_7d,sessions_7d,assignment_submit_rate,quiz_avg,forum_posts_30d,device_main,signup_channel,paid,signup_date,last_active_date,completed
U972377,0.503031142444846,60.637079509814036,3,9,0.8473602491143514,50.7861712842831,3,mobile,search,1,2025-08-11,2026-01-01,1
U209649,0.9590955251939214,147.018588923254,3,15,0.5820721508150553,80.74144960225306,0,pc,sns,1,2025-08-27,2025-12-18,1
U366881,0.2258728187379145,251.66179974595835,3,9,0.7401480105153374,59.62621449526158,3,pc,search,0,2025-07-17,2025-09-25,0
U555696,0.8172381625287704,115.82166770632804,1,8,0.12236850518379758,73.12718841085487,3,pc,sns,False,2025-08-03,2025-10-25,0
U934751,0.5939643253927823,54.88108746826794,1,8,0.23011992972358114,70.77643230786292,0,pc,search,0,2025-03-01,2025-06-21,0
U724835,0.5990781722630761,221.8237342209137,2,6,0.13425069561440287,88.24920259075776,2,pc,ad,1,2025-06-19,2025-09-14,0
U789568,0.3636975317008915,169.3300491857326,0,14,0.48072100134221374,75.38982040180473,1, mobile,search,False,2025-07-17,2025-10-07,0
U623004,0.3362651053195441,334.149143530128,4,9,0.5182020641196599,63.61257403503278,2,tablet,sns,1,2025-01-29,2025-05-08,0
U475331,0.444944667811329,75.65643942127836,3,12,0.18857136832348778,77.03429787761844,0, pc,referral,0,2025-12-19,2026-02-07,0
U279797,0.35255637476550683,185.94482401437236,2,10,0.5831187200909116,100.0,1,pc,ad,1,2025-08-19,2025-11-30,0
U877882,0.38343814145067406,53.177821794570484,1,9,0.37703770787836255,82.36172089801569,1,pc,ad,0,2025-09-19,2026-01-22,0
U823711,0.7645074911306301,124.72816740028848,7,12,0.43986952494267006,71.17166180772827,1,MOBILE,ad,1,2025-07-14,2025-11-19,1
U122591,0.2458858247325806,139.69193948049863,5,8,0.5654107201903315,60.329418401268335,0,mobile,sns,Y,2025-12-05,2026-03-27,1
U743865,0.8403099993633688,39.528991317932054,3,11,0.46040907459903657,63.36911899149198,2, pc,search,True,2025-01-03,2025-03-25,0
U175949,0.34930558211535123,241.11816778731244,5,5,0.43895177992144957,81.51990090289323,1,pc,search,True,2025-12-15,2026-04-12,1
U765084,0.18849543179142225,203.88299035289998,2,15,0.12101465481811238,59.598763987496575,1,pc,ad,0,2025-03-17,2025-07-25,0
U843357,0.1835788283018,169.32244259753472,1,10,0.16334462215422696,72.03764265510789,1,mobile,ad,0,2025-11-18,2026-01-13,0
U217951,0.21293540454518275,55.735495196133265,5,8,0.10496994973646158,92.12666477275175,1,mobile,referral,,2025-01-23,2025-04-20,0
U490451,0.22384258324740827,80.68306216182657,6,7,0.24417265790391035,74.10549350233116,1,MOBILE,search,Y,2025-04-24,2025-08-24,0
U211378,63%,217.78313679362466,5,13,0.7177140927856243,56.89215492183596,0,mobile,ad,1,2025-07-27,2025-11-23,1
U610553,0.9752032031187455,123.96634419084374,4,4,0.2897086875132572,100.0,0,pc,ad,0,2025-08-28,2025-11-25,1
U934805,0.4660409972805748,108.95951919125513,0,12,0.3642205137728351,96.67427617124274,0,mobile,ad,1,2025-01-06,2025-02-22,1
U172782,56%,255.7712295980026,5,8,0.5379433776381622,79.01647181730729,2,mobile,ad,0,2025-05-11,2025-10-22,1
U457819,0.6097770957547867,136.59538065561694,4,7,0.42143877010333214,89.86057575874722,2,mobile,ad,0,2025-11-03,2026-02-09,1
U975807,0.36553254746815883,59.21126565598786,3,9,0.30061658140509734,68.26228446411972,1,pc,sns,0,2025-03-08,2025-06-13,0
U370853,0.5375831777367641,216.21534383430827,1,6,0.5213895445787865,82.14236268731631,2,mobile,ad,Y,2025-12-11,2026-03-05,0
U218994,0.48368165486272824,53.87195283212045,7,15,0.5084340869264591,66.07044272746947,4,mobile,search,0,2025-09-16,2026-01-31,1
U539725,0.6043712255627615,124.6240959149866,3,14,0.6414044679078365,53.02418958063063,2,MOBILE,search,1,2025-12-22,2026-02-14,1
U557534,52%,148.41193706437318,2,11,0.30897168093619964,100.0,0,mobile,search,1,2025-11-25,2026-05-13,1
U696577,0.8803738803283397,190.1243788325667,5,9,0.4293845325055746,52.308467067273746,0,mobile,search,1,2025-03-24,2025-04-04,1
U382363,0.3677025802899192,45.227943205084195,3,7,0.3780756824433793,76.1658138348107,0,pc,sns,0,2025-12-09,2025-12-11,0
U960059,0.601208901051168,20.152943986826866,4,10,0.2508804259123528,76.00227359249439,2,mobile,ad,1,2025-06-30,2025-09-30,0
U568919,0.4394107685766742,20.8747874422562,5,9,0.06786361450874816,79.22407817865326,1,mobile,sns,1,2025-04-05,2025-09-07,0
U357801,0.6655563049095563,274.3538658428776,2,15,0.2227918331228889,70.74442027331413,2,mobile,ad,0,2025-11-21,2025-11-22,1
U964255,0.7521598639195276,39.635250168531684,1,6,0.6153330243955055,70.8905021948065,2,mobile,ad,False,2025-06-21,2025-10-21,1
U932326,0.9762522847890666,5911.021755059048,1,11,0.14959721019844505,73.93776426746457,2,mobile,ad,0,2025-09-08,2025-11-17,1
U549247,0.08670758248911985,229.83924058518303,7,15,0.5179358549645928,78.718158738771,1,pc,sns,0,2025-08-11,2025-08-14,0
U122373,0.3040930442860625,66.68961190583896,4,5,0.40017392820717723,71.97457093997677,2,mobile,search,N,2025-04-19,2025-06-25,0
U637241,0.1315456293742436,26.799763915333855,3,9,0.7416968320244781,71.04294395845146,3,mobile,sns,Y,2025-12-24,2026-04-20,1
U599677,0.45677377339325226,130.55745235936558,2,7,0.32193508523027886,53.50446079884875,1,pc,ad,0,2025-10-31,2026-02-22,0
U233387,0.07277469513619655,89.18071592314351,5,6,0.29444203213814346,100.0,2,pc,search,1,2025-07-12,2025-12-12,0
U670576,27%,258.2281617548442,7,9,0.19166408195788445,79.49978809023312,3,mobile,ad,0,2025-07-28,2026-01-22,0
U856713,0.642191745580336,147.50296144472105,6,6,0.4946482437190854,74.92469465825818,2,mobile,ad,True,2025-01-26,2025-02-04,0
U195307,0.26412608422974243,125.51673348861408,4,13,0.5365223916614141,63.25745787924546,0,pc,search,1,2025-09-23,2026-02-25,1
U750989,0.4670541164749994,109.33674888067077,3,4,0.40625821926689937,57.949401300102174,2,mobile,ad,False,2025-11-28,2025-11-29,0
U226305,0.15904242002916888,189.8244512648084,6,9,0.5019049548690832,84.0398102726655,1,tablet,search,N,2025-12-19,2026-06-13,1
U773942,83%,118.43410974597427,6,9,0.5747725035019627,69.76192660881648,2,pc,search,0,2025-07-23,2025-12-10,1
U477202,0.32420062970075925,351.0185638739137,3,7,0.4034720883903637,,2, mobile,sns,0,2025-12-30,2026-06-20,1
U105859,0.37156280985889445,38.520851325219525,7,10,0.43985416937129773,53.0698981281839,3,mobile,sns,1,2025-10-18,2025-10-30,0
U969607,0.5900675459601973,102.01876066393791,6,7,0.5791799056884993,93.65596781567285,0,tablet,ad,1,2025-07-03,2025-07-16,0
U249373,0.14433697649861713,174.01695999801254,6,7,0.4800331086906173,84.61928409573213,2,mobile,ad,1,2025-10-19,2026-04-15,1
U636437,0.10472363535035878,160.65007278864002,0,9,0.9232107178000254,70.865122301295,1,mobile,search,Y,2025-02-27,2025-04-19,0
U263321,46%,350.4535570643955,1,14,0.7926707562087114,미응시,2,mobile,ad,0,2025-09-03,2025-11-11,1
U939719,0.43653397407826344,76.58680415060829,2,8,0.4854722185022702,82.37406103348742,2,MOBILE,search,N,2025-08-14,2025-10-06,0
U764492,0.49186346940971676,12.101532919590664,6,8,0.11770997816598018,,1,pc,search,0,2025-06-29,2025-07-27,0
U823924,0.7448968708487655,219.56925357377048,0,9,0.5186177320199651,95.48957647943088,0,pc,search,Y,2025-08-23,2025-09-04,1
U488871,0.9594187035602435,143.3034954287967,0,5,0.6384849236571905,78.76565397316153,1, mobile,search,False,2025-11-07,2025-12-01,1
U520642,0.7514218530447924,220.70063972835678,0,10,0.19340819868189604,미응시,0,mobile,ad,0,2025-07-28,2025-12-28,0
U670870,0.8135392603193505,3722.9758464378633,1,9,0.5675918986064515,56.64771680669614,1,PC,search,,2025-05-18,2025-05-22,0
U806286,0.9240378807534373,17.639106831188656,7,11,0.39531500704113565,85.81936837937667,0,mobile,ad,0,2025-06-03,2025-11-12,1
U862280,73%,161.9805746266631,5,10,0.9476495573683937,74.95622876117807,3,pc,ad,0,2025-07-26,2025-09-03,1
U116053,0.8318518085884957,76.20751983120284,5,6,0.28578013147641607,78.75641264104931,1,pc,sns,0,2025-07-31,2025-11-17,1
U697204,0.36599854602226195,102.07224660698407,2,10,0.8004338803046182,72.37330376378792,2,mobile,ad,N,2025-04-25,2025-06-10,0
U198229,0.19850010066707918,115.93253745755538,5,12,0.3423277831554918,57.96158835153528,2,tablet,ad,0,2025-07-14,2025-12-22,0
U359138,0.7370601266956993,53.83675885534924,6,7,0.47461654400022285,79.12064905899364,0,mobile,sns,N,2025-04-15,2025-04-22,0
U846484,0.72442213500826,74.43858482710415,4,10,0.36148196009778355,69.23450805189361,1,mobile,search,0,2025-12-10,2026-04-18,1
U325461,75%,197.5143649058948,6,10,0.22898664419141404,71.69632422909605,0,mobile,ad,1,2025-07-14,2025-12-30,1
U817134,0.6945530792067778,197.33026884349454,4,8,0.23571082067662016,100.0,0, mobile,sns,0,2025-11-01,2026-01-19,1
U516706,0.9372008980800617,35.05872793052562,2,9,0.37671227840214994,84.16696792870593,2,mobile,sns,1,2025-05-19,2025-08-08,1
U309376,0.2961333715198863,144.2732403381214,5,15,0.5378551845490306,84.97470873661095,1,mobile,referral,Y,2025-05-24,2025-06-20,0
U400819,0.4778414494789871,210.27790400036847,7,12,0.7066138482052928,100.0,0,pc,sns,1,2025-04-16,2025-09-22,1
U577692,0.7196405348443102,135.386868185441,6,11,0.3467426193126845,77.38403421052166,3,pc,sns,Y,2025-07-27,2026-01-16,1
U788631,0.7586294569905708,149.39536501965512,3,8,0.7099386972008582,,1,mobile,ad,False,2025-08-13,2025-11-10,1
U645413,0.0773342119316401,37.198758829833494,4,11,0.8245402329030088,62.49109710852262,2, pc,search,0,2025-07-26,2025-11-28,0
U939900,0.7407787941096989,252.52894127313468,7,11,0.5365934559314974,65.66427398481716,0,pc,ad,N,2025-11-01,2026-03-18,1
U880964,0.48929374461234265,57.410326362883026,5,6,0.45920505045931653,43.34054726832505,2,mobile,search,N,2025-07-05,2025-09-07,0
U778017,0.6920554684483503,98.66502741818066,4,10,0.5772616263672955,83.06592674329205,0,tablet,referral,Y,2025-10-26,2025-10-26,1
U642795,0.5290179597240187,211.41869835490263,2,11,0.16594151710793445,54.263106037654396,1,mobile,ad,1,2025-01-22,2025-02-14,0
U360869,0.7144765821422088,304.1842963911931,7,9,0.19750838977734106,84.63830374738056,1,mobile,sns,0,2025-05-12,2025-10-21,1
U471313,33%,104.02656327363499,7,17,0.3570210820882154,,0,mobile,search,0,2025-09-17,2026-02-08,0
U207004,0.4882982821482449,400.78674266352846,0,7,0.2858923278094189,73.79282200670112,1, mobile,ad,1,2025-05-20,2025-06-06,0
U436765,0.6059617100971677,138.36893828663244,0,8,0.5819124465764034,,1,mobile,sns,0,2025-09-24,2026-02-16,1
U933824,0.3715172787345255,128.84944293353337,0,8,0.42297671579813495,미응시,1,mobile,search,0,2025-08-04,2026-01-10,0
U483293,0.5483637215138327,63.51258152937595,3,7,0.8795663616533822,88.93219303911,1,mobile,search,1,2025-06-26,2025-10-02,1
U202355,0.6606056789237755,100.06905924527237,1,5,0.15862165691520497,미응시,1,pc,search,1,2025-07-23,2025-10-12,0
U686737,0.22421661144054014,145.85848384732836,7,12,0.45841398366413727,59.41394293021385,2,pc,ad,N,2025-11-25,2026-05-24,1
U966352,0.33677988498026173,175.39113232974026,7,7,0.3362661411425644,84.93444747464855,0, pc,ad,0,2025-09-05,2026-02-09,0
U880740,66%,170.52124242161642,1,13,0.7066826937787863,58.355950400186344,0,pc,sns,1,2025-12-25,2026-03-04,1
U346668,0.6782335094616448,93.21940357942104,6,18,,50.23194192434574,0,pc,sns,0,2025-02-04,2025-05-01,1
U508506,14%,272.93153205173957,1,9,0.22577698299409277,78.97689815882819,1,mobile,sns,1,2025-10-23,2026-04-11,0
U577914,0.4607204724184053,131.51796876801413,6,12,0.08455107001952179,89.05885890524517,2,mobile,sns,Y,2025-11-21,2026-05-06,1
U323055,0.1786135725834711,126.22303900120203,2,15,0.3543576203080318,66.32880765088574,0,MOBILE,sns,1,2025-12-04,2026-03-28,0
U341822,0.632632365590673,60.41549633834933,0,10,0.4896768607932209,77.66324763528665,0,mobile,ad,1,2025-07-16,2025-11-10,0
U312995,0.15330627834692234,186.11200663929068,3,8,0.21959707079197882,66.1805666356722,0,mobile,sns,Y,2025-06-27,2025-11-07,0
U995122,0.4245305154951041,121.73594520745182,6,9,0.3462849825941269,82.10790688160145,1,MOBILE,sns,False,2025-08-01,2025-09-22,0
U771412,28%,104.93310733769547,7,9,0.33461573859695093,87.33041560977101,0,MOBILE,search,0,2025-11-29,2026-05-13,1
U856769,0.2704935253718234,47.32765719530745,0,13,0.7070976801917763,68.31988699725169,0,mobile,search,Y,2025-11-12,2026-01-04,0
U834911,0.4949556195021392,48.83147546679556,6,7,0.1397452899454616,57.61355579188459,1,pc,sns,N,2025-12-07,2026-05-06,1
U963228,0.49065703036305525,155.26280712161832,2,13,0.25993768210881923,51.601571563438455,2,mobile,referral,1,2025-12-19,2026-05-16,1
U194750,0.16787207878350197,296.2316496539848,3,9,0.4872307208566816,84.95963805444347,1,mobile,referral,False,2025-08-15,2025-10-06,1
U893468,0.6217716706323386,110.20159067364476,0,12,,56.08806911609042,1,mobile,search,False,2025-04-05,2025-08-29,1
U159902,0.45845822006258236,109.72339257095635,7,10,,77.20833937683314,1,mobile,sns,N,2025-02-24,2025-07-30,0
U527878,0.312080151098826,187.48240805274747,6,14,0.38535722041563636,82.88369895819523,0,pc,search,1,2025-11-23,2026-02-20,1
U634989,0.7876526819409396,247.2512569400273,5,13,0.35075169352701613,64.9817737002924,2,MOBILE,sns,0,2025-02-25,2025-06-02,1
U422074,0.40221705528780155,87.58041039983209,5,8,0.14165977591276538,69.67304809748062,3, mobile,sns,N,2025-01-26,2025-04-28,1
U231555,0.6998304311551564,61.10497476403378,6,8,0.4406317442516657,85.98660826509482,2,TABLET,referral,0,2025-06-21,2025-06-29,0
U273071,0.3841721699684404,119.67651393879773,1,15,0.3124236943333888,60.68528697731337,0,mobile,referral,0,2025-09-28,2026-01-03,0
U842196,0.1620603294376014,4462.089448925001,1,18,0.21007824362639557,59.26403752952264,1, mobile,search,1,2025-09-25,2026-01-24,0
U386851,0.5962388304981412,20.982033131508025,0,8,0.29106819026179165,68.71852290307301,0,pc,referral,1,2025-04-03,2025-07-13,0
U379300,0.4154050925815337,95.73581766578924,3,16,0.22250965167865477,89.89077726906922,2,MOBILE,sns,1,2025-07-02,2025-09-30,0
U931024,0.35592765693020256,112.12651775601284,3,11,0.22399694769053027,,0,mobile,ad,Y,2025-11-22,2026-02-20,0
U229484,0.27576514728020135,102.87336381888876,0,14,0.2774995604492198,70.61703771382973,3,mobile,ad,N,2025-10-19,2026-01-24,0
U923739,0.7238813541092105,43.96022717532921,5,5,0.3323259241381564,62.0302972073728,1,mobile,sns,True,2025-11-30,2026-05-17,1
U928872,0.3325048790969787,95.97219721226212,0,8,,86.89760462287418,3,mobile,ad,1,2025-10-08,2025-12-21,0
U638703,0.6091926557132106,113.29792488178626,6,15,0.6525676803430127,48.629861856753344,2, mobile,ad,1,2025-02-03,2025-03-15,0
U248978,0.7108618990187299,68.218592057519,5,13,0.46582160187258365,75.46655195807327,1,mobile,search,0,2025-03-16,2025-03-27,0
U240274,60%,146.52670579180923,6,15,0.15257296720949118,71.38520970025112,3,mobile,ad,0,2025-03-03,2025-08-07,0
U356247,0.9710507665855649,203.9545181135911,0,13,0.21057993553632884,90.11358980934133,1,mobile,search,0,2025-02-18,2025-03-22,0
U619673,0.4823893318162657,208.28585537858737,6,10,0.21572914132691268,91.53025955493726,0,mobile,sns,N,2025-11-09,2026-01-23,1
U238251,0.26740300674903966,79.6978729994837,4,15,0.9865565455443461,58.80460018873816,1,mobile,ad,0,2025-09-14,2026-01-28,1
U510091,0.7175613640024388,167.15833314108613,6,12,0.35901105695126634,74.34749249664965,1,MOBILE,sns,1,2025-11-29,2025-12-31,1
U203940,0.602759800800139,158.86308276694297,5,5,0.4484751198924673,64.01153920861843,3, pc,ad,0,2025-04-27,2025-06-08,0
U586255,20%,334.09083379014675,5,8,0.06833751329853585,67.89341661130564,1,pc,sns,0,2025-12-23,2026-04-16,0
U119033,0.5444895259856063,167.66883015470188,0,10,0.3244733897790682,80.64342884381165,1,MOBILE,search,1,2025-12-06,2026-03-29,1
U738131,0.5328884237530062,173.71839855774834,5,9,0.8083292870596116,67.31148229071295,4,pc,sns,1,2025-02-08,2025-03-24,1
U149855,63%,228.05468538221638,3,9,0.2654245854390267,74.71495639139235,0,mobile,sns,N,2025-11-13,2026-02-19,1
U275339,0.6002814654003716,52.234399754737964,6,20,,85.40181031391668,1,mobile,sns,0,2025-02-10,2025-06-17,1
U257177,0.30180386372952883,129.39916324577277,5,16,,93.21226413314297,3,mobile,search,Y,2025-06-14,2025-07-24,0
U847893,0.30409811261927205,306.8942361552169,0,18,0.43975423747275527,,0,mobile,search,1,2025-03-07,2025-05-26,0
U148043,0.7257821086123095,310.5280540510387,7,13,0.5497669650168547,73.64871569856194,0,pc,ad,True,2025-07-31,2025-09-19,1
U486333,0.16277799893969588,95.95335603205157,0,14,0.30076489268223267,56.49793776725414,1,mobile,search,0,2025-01-07,2025-06-26,0
U632028,0.9821786397105096,302.12938894829773,2,16,0.3993415361629042,94.20117835755008,3, MOBILE,search,1,2025-11-05,2026-01-13,1
U564395,0.3837854932606597,105.22558134521783,1,7,0.6765852223363308,78.93981494959408,4,pc,search,1,2025-06-23,2025-11-24,0
U712642,0.2856725730502448,149.71954365850493,7,10,0.7787450206115514,미응시,0,mobile,ad,N,2025-11-14,2026-04-22,1
U822790,0.771498808218294,38.70727412565488,1,11,0.7802610188111979,73.19068911075372,1,pc,search,False,2025-06-07,2025-07-07,0
U454267,0.6895797979444133,265.74764087912274,6,11,0.353725661393861,77.04914862977355,1,mobile,search,1,2025-07-22,2026-01-08,1
U845395,0.4908078438809809,101.93086287654724,1,8,,82.80506685833026,1,tablet,search,1,2025-09-26,2025-10-04,0
U386191,0.5586862081915525,45.04491857552213,5,7,0.2819298903987275,84.5377074218283,0,mobile,sns,0,2025-12-20,2026-02-28,0
U985979,0.5209164506096005,115.05506586184961,0,7,0.8065050605902453,94.55122654129248,4,pc,search,Y,2025-05-17,2025-06-14,0
U554073,0.2718775414492433,16.174607491135486,3,12,0.2635596420862692,75.39763911917663,2, mobile,search,1,2025-07-09,2025-07-17,0
U762411,0.9164063805767375,182.69455332518027,4,15,0.5980278742882702,96.55881706971564,2,tablet,search,0,2025-04-29,2025-08-06,1
U887503,0.7771283857012923,237.9006108521326,5,9,0.3264067300177391,86.80812591275586,1,TABLET,sns,0,2025-01-15,2025-05-03,0
U813385,0.7188651300693458,62.4439775400877,6,13,0.2812392683580095,71.15816066362736,2,pc,sns,False,2025-11-14,2026-02-27,1
U866017,0.7867296603124789,60.836858127178125,6,13,0.15440648868586818,48.65676780179344,2,mobile,search,1,2025-07-24,2025-10-07,1
U582861,0.43475028078474626,174.96123736565738,4,10,0.6548242569688254,73.19787170015776,3,mobile,ad,,2025-05-16,2025-10-05,0
U139127,0.11797374521229684,187.6131757886299,2,10,0.1574621199999375,93.81868926846451,0,pc,sns,Y,2025-10-10,2026-01-07,0
U543774,0.17319359319181638,82.18591048743099,2,6,0.6436993862437889,61.14631617814905,1,pc,sns,0,2025-10-26,2026-01-30,0
U263348,0.5531231172624902,68.45527953805039,7,10,0.6876835985043793,73.15447706447573,0,pc,ad,1,2025-12-25,2026-03-14,1
U900204,0.17280327607081786,213.921011955287,4,7,0.5297889270447135,미응시,3,pc,search,Y,2025-06-09,2025-07-16,0
U313070,0.6593646985657905,41.72334414836876,7,11,0.8290642166296192,85.1897722856368,3,mobile,search,1,2025-02-08,2025-06-06,1
U305262,0.24163956397270706,92.53229467742206,3,17,0.7551471415272099,66.57063833103383,1,mobile,sns,1,2025-06-26,2025-11-23,0
U324448,0.5561939970667943,67.25208531852874,3,9,0.09311577309482216,59.82862752162595,0,mobile,ad,0,2025-06-10,2025-08-04,0
U678308,0.462604090878074,173.3856612933767,6,8,0.4979289775660485,미응시,0,pc,sns,0,2025-03-17,2025-06-08,0
U614108,32%,70.95525511445675,5,12,0.7109266915013904,61.592581733473565,3,mobile,sns,N,2025-08-02,2026-01-10,1
U801095,0.6139215458352576,230.52821493021543,1,13,0.3607628442724508,46.30292507001046,1,mobile,sns,1,2025-05-31,2025-07-07,0
U474635,0.8358456651530799,90.25762859618403,4,2,0.39144361005117556,97.7652069419901,0, pc,referral,N,2025-11-17,2026-02-01,1
U354050,0.9037018198438243,155.38893944220922,1,12,0.523824809357786,84.97842926992574,0,MOBILE,search,0,2025-01-18,2025-03-07,0
U144328,0.30632344245754406,71.87660919627805,6,8,0.40706566901789604,98.36742899584063,1,mobile,sns,0,2025-09-18,2025-11-18,0
U106368,54%,138.12558484733796,0,8,0.3056471815213599,84.2361785422175,1,mobile,sns,1,2025-08-08,2025-10-30,0
U436252,0.5112376066699438,78.14252697856952,6,14,0.15354937747501546,81.52510890369433,3,mobile,sns,N,2025-03-26,2025-09-09,0
U933234,0.7778682409908794,58.44235033637598,7,10,0.8759640214099745,77.173498867885,1,mobile,search,0,2025-05-09,2025-05-11,1
U942438,0.23447830906093473,186.98039149219068,0,8,0.3984197989584868,,1,pc,ad,1,2025-11-09,2026-01-12,0
U904191,0.703084774359513,70.50978012239717,5,10,0.5392091820312178,79.16949214667135,3,pc,referral,0,2025-05-13,2025-10-16,1
U191504,35%,71.38558125067638,0,14,,64.25474521876258,0,pc,ad,True,2025-08-30,2025-09-14,0
U183988,0.5547151884211757,130.88322183227288,2,14,0.6111443508057186,57.03079158529094,1,tablet,referral,1,2025-07-06,2025-10-05,1
U850111,0.5756741623009218,144.88106648335275,2,15,0.42619202958288294,67.34883856310496,0,mobile,ad,1,2025-11-22,2025-12-20,1
U196067,0.43887189153093276,56.913928859852504,4,12,0.7033741165203398,90.0808920789195,0,mobile,search,False,2025-08-29,2025-12-08,0
U146765,0.4528523391759063,165.22075750842077,7,7,0.5170720219714185,54.74630638304649,0,mobile,referral,0,2025-10-31,2026-03-09,1
U463683,0.32355561105125,74.5117368019934,3,11,0.07428241075272839,54.968766888798605,0,pc,sns,1,2025-11-25,2026-03-19,0
U932356,73%,46.89734282330343,3,3,0.22961223346482554,80.27832827797951,1,mobile,search,0,2025-02-17,2025-05-29,0
U720444,0.23102881101124803,100.87088034608901,0,10,0.49315758686287625,66.18889813788667,1,pc,search,1,2025-10-31,2026-03-14,0
U189201,0.12086666599912299,99.8798087038363,7,12,0.3887996555441133,미응시,1,mobile,search,1,2025-12-16,2026-03-22,0
U853417,0.7469224804922698,157.2078609028912,2,8,0.6661285113537829,85.85800404631223,1,pc,ad,0,2025-01-14,2025-05-04,0
U859216,0.7000989764604921,341.22440786651987,3,10,0.6698470107240104,78.46145477961029,4,mobile,search,1,2025-06-15,2025-06-29,1
U820626,0.35423840614383106,129.48605467052568,0,15,0.5077936832731388,63.14856189850173,1,PC,search,N,2025-04-03,2025-04-06,0
U912386,0.482660330975522,170.1301650829411,2,5,0.3345604458178972,89.96107331940047,0,mobile,ad,0,2025-12-24,2026-01-22,0
U315889,0.5547392219334785,37.87199120768111,4,8,0.13086569067026368,,0,mobile,search,N,2025-05-09,2025-08-14,0
U981612,0.3892584451532167,236.8037923429624,7,12,0.23366156692432763,72.37558995865409,1,pc,referral,1,2025-03-10,2025-05-20,0
U388626,0.6699644320842001,111.48499805849974,2,13,0.3206416941400717,71.69784060542196,0,mobile,sns,1,2025-02-04,2025-04-11,0
U821822,0.40167895918365026,49.83361183177553,4,10,0.4155868159267597,77.23589555267785,3,pc,search,0,2025-10-16,2026-01-05,0
U621427,0.33187548563144464,231.6155960433046,7,13,0.44208993788903655,67.63222819638374,0, pc,referral,Y,2025-01-22,2025-07-20,0
U801529,0.5319160865883024,114.52165025012395,2,7,0.21836676567690375,49.16313427391916,1,pc,search,0,2025-04-21,2025-06-28,0
U665036,0.3309063578119078,210.05723466146137,2,11,0.4440361452748796,82.50220844766343,0,mobile,search,False,2025-07-21,2025-10-09,0
U678234,3%,362.38044300564496,0,15,0.1360925939340897,81.67040227819645,1, mobile,search,Y,2025-01-17,2025-04-17,0
U654655,0.6426146989438415,41.08276277125437,7,11,0.1957608600121685,39.785076480245856,2, mobile,sns,True,2025-03-05,2025-07-23,0
U801095,0.6940567959911625,72.43895634375988,0,4,0.40394908399721746,79.14946599720155,0,pc,ad,1,2025-12-28,2026-05-09,1
U765137,0.6226632166413807,188.72050591308007,1,8,0.2649386463899206,미응시,0,mobile,ad,1,2025-06-16,2025-12-10,0
U221096,0.32483840633065614,119.39134654691033,1,7,0.1434949363891046,56.213063055570444,0,tablet,referral,0,2025-04-21,2025-08-14,0
U843448,0.4658695100452715,17.66360723466793,5,9,0.7934333098085353,70.97392192753004,2,tablet,sns,0,2025-11-13,2026-05-04,1
U582460,0.2072470054039661,93.8541070349584,2,15,0.5683090128226748,69.45224760212318,0,mobile,sns,False,2025-01-30,2025-05-20,0
U537992,0.4303344278541781,103.760339747796,5,8,,미응시,3,pc,sns,1,2025-04-07,2025-07-13,0
U562800,0.4051963408746477,114.61182134583238,4,7,,87.69325861819746,1,mobile,sns,0,2025-11-10,2026-02-18,1
U970284,71%,70.64526276751597,0,11,0.5719607091990495,미응시,2,mobile,ad,0,2025-10-02,2025-12-27,1
U871814,0.07803756745773228,271.5162509530261,2,6,0.46069565772372184,76.78965932701936,0,mobile,sns,1,2025-06-07,2025-07-13,0
U850327,81%,37.908480001008364,0,17,0.8402494242950463,100.0,1,pc,ad,0,2025-12-23,2026-02-27,1
U516518,0.5760072368032443,150.46186928428781,0,7,0.20720698513888294,미응시,1,pc,ad,True,2025-07-29,2025-11-15,0
U805723,43%,82.79757922064694,3,6,0.3501044910363342,71.84384702876935,1,mobile,referral,1,2025-09-29,2026-01-16,0
U446580,0.6918184090467292,78.86208212041097,2,8,0.7178259487820908,79.18910224882667,2,mobile,ad,,2025-12-25,2026-01-22,1
U717548,71%,250.96942373336933,0,11,0.27134620598955844,63.459236303930396,0,mobile,ad,N,2025-07-03,2025-11-25,0
U675606,0.42559534795931697,100.25621046452103,3,12,0.7695049641693363,96.68484318989843,1,mobile,search,Y,2025-06-24,2025-10-31,1
U324818,0.7718010624304467,150.9754547820743,3,5,0.4112272009876663,65.38264379603069,1,mobile,sns,1,2025-08-30,2025-12-03,1
U339816,0.49431574675962947,196.21913493891813,7,4,0.3936418446332691,52.553508192261276,0,pc,referral,False,2025-01-25,2025-04-16,0
U155019,0.48339748803167776,122.81271733791702,5,14,0.2788772634709045,64.65025145517195,0,pc,ad,1,2025-06-06,2025-09-14,0
U225791,0.8959629068534212,252.98445139826367,3,9,0.36262446296343204,81.14228120660638,0,mobile,search,0,2025-09-09,2025-12-23,1
U490256,0.8500192624630133,46.13430432360433,3,3,0.23056716764129484,60.82556223944045,0,pc,sns,Y,2025-05-18,2025-08-03,0
U530089,89%,156.53758891077928,0,14,0.6328634918939192,76.23079144413944,1,pc,sns,1,2025-09-16,2026-02-19,1
U248608,0.2745160916514178,343.3196187315938,3,12,0.6866859065970576,79.87570616198333,2,mobile,ad,0,2025-05-27,2025-06-24,0
U475200,0.7105247504026473,148.68036005712014,4,6,0.33154338736253386,55.07492341088485,3,pc,search,1,2025-03-12,2025-05-18,0
